1493.58	-1112.79	6602.76	1.0077
1495.46	-1112.43	6603.69	1.00884
1500.31	-1111.78	6605.96	1.00957
1510.27	-1111.47	6610.36	1.00894
1527.53	-1112.95	6617.44	1.00793
1552.48	-1118.38	6627.44	1.00604
1582.77	-1129.5	6640.3	1.00384
1613.49	-1144.62	6656.66	1.00184
1639.36	-1158.07	6679.65	1.00003
1658.23	-1169.28	6708.43	0.999124
1668.79	-1180.46	6740.28	0.998926
1675.22	-1189.13	6775.73	0.998826
1682.68	-1196.26	6813.45	0.998706
1695.03	-1200.65	6848.92	0.998639
1712.46	-1203.44	6878.83	0.998592
1732.82	-1203.37	6901.51	0.998591
1753.09	-1202.43	6915.26	0.998636
1769.73	-1200.99	6920	0.998732
1779.68	-1197.02	6917.42	0.998855
1782.01	-1194.23	6907.82	0.998964
1778.44	-1191.8	6890.89	0.998992
1769.28	-1189.81	6869.51	0.999023
1754.58	-1187.46	6844.28	0.999038
1736.52	-1186.19	6818.16	0.999071
1715.43	-1185.26	6788.86	0.999048
1693.56	-1182.02	6761.18	0.999078
1668.6	-1180.28	6744.99	0.99931
1645.97	-1181.4	6739.79	0.999514
1629.19	-1182.53	6742.34	0.999642
1620.17	-1180.42	6749.41	0.999699
1618.87	-1179.83	6760.71	0.999777
1622.67	-1181.96	6773.6	0.999817
1628.25	-1184.55	6786.69	0.99983
1634.66	-1188.5	6795.33	0.999784
1638.67	-1192.36	6799.3	0.999736
1637.81	-1193.88	6799.3	0.99969
1631.26	-1194.29	6795.44	0.999652
1620.64	-1191.59	6786.93	0.999607
1605.51	-1188.57	6772.04	0.999557
1586.57	-1184.49	6753.75	0.999536
1562.42	-1179.16	6734.62	0.999532
1536.22	-1176.33	6715.9	0.999547
1510.15	-1171.11	6701.16	0.999567
1486.87	-1166.58	6690.64	0.999591
1467.1	-1164.12	6681.82	0.999606
1453.15	-1164.12	6672.76	0.999615
1444.4	-1164.26	6667.53	0.999628
1438.61	-1164.54	6665.83	0.999639
1435.37	-1165.36	6664.54	0.999643
1435.76	-1167.11	6666.07	0.999649
1436.39	-1169.22	6669.62	0.999656
1437.18	-1168.8	6675.33	0.999667
1438.68	-1167.93	6681.73	0.999676
1441.62	-1171.69	6686.38	0.999686
1444.11	-1174.83	6687.89	0.999694
1445.97	-1177.78	6686.33	0.999702
1446.85	-1180.87	6682.09	0.999711
1448.09	-1177.27	6678.4	0.999721
1448.74	-1169.67	6675.17	0.999732
1449.58	-1159.17	6670.59	0.999743
1448.63	-1148.47	6662.63	0.999753
1446.55	-1139.81	6655.04	0.999761
1444.48	-1132.96	6646.67	0.999768
1443.32	-1128.39	6636.32	0.999774
1441.7	-1125.4	6625.73	0.999777
1441.53	-1121.58	6612.3	0.999785
1442.16	-1117.21	6595.7	0.999789
1441.22	-1114.55	6577.68	0.999796
1438.36	-1111.74	6558.73	0.999801
1433.71	-1107.46	6539.32	0.999808
1427.57	-1103.82	6523.77	0.999812
1419.04	-1102.03	6510.37	0.999815
1410.49	-1098.93	6499.01	0.999822
1403.54	-1094.1	6493.56	0.999827
1397.68	-1087.55	6491.47	0.99983
1392.34	-1081.15	6494.58	0.999833
1388.08	-1075.99	6499.19	0.999838
1386.31	-1073.16	6504.44	0.999845
1386.33	-1070.97	6507.76	0.999849
1385.61	-1069.78	6508.9	0.999855
1382.39	-1070.72	6507.53	0.999862
1377.04	-1072.12	6502.17	0.99987
1368.5	-1073.28	6494.06	0.999877
1356.8	-1076.09	6483.72	0.999882
1341.36	-1079.56	6470.14	0.999886
1323.17	-1081.17	6455.9	0.999889
1301.3	-1080.79	6442.49	0.999891
1278.48	-1077.75	6431.58	0.999892
1257.78	-1076.92	6422.6	0.999895
1240.86	-1079	6415.84	0.999899
1229.32	-1080.74	6410.08	0.999901
1220.51	-1079.87	6403.86	0.999902
1214.33	-1081.41	6398.74	0.999905
1209.82	-1081.28	6393.81	0.999905
1205.76	-1080.67	6391.59	0.999905
